EMAG Y;Java;IVA RH65;EMAG GT;Kea
6728,202259;227,3852539;7597,501953;1498;1973,967896
6897,212953;226,9599762;7610,01709;1496;1974,226074
6879,394934;226,6156616;7616,836914;1493;1974,484131
6897,739982;225,9349823;7617,223633;1493;1974,74231
6875,014981;223,5271149;7611,53125;1496;1975,000488
6920,934219;226,8097992;7583,708008;1493;1975,258545
6890,991661;226,5158539;7562,311523;1499;1975,516724
6878,459407;228,588562;7595,398438;1496;1975,774902
6902,264875;229,9071655;7615,853516;1499;1976,033813
6879,825547;228,3647766;7563,064453;1499;1976,378906
6947,105444;227,8309784;7536,020996;1498;1976,782959
6878,693167;227,6818085;7535,128906;1497;1977,187012
6885,405928;227,3240814;7524,415039;1504;1977,590942
6888,464875;227,9967194;7582,521484;1499;1977,994995
6879,608697;231,9051361;7618,235352;1499;1978,399048
6858,684411;229,4989166;7594,239258;1498;1978,802979
6874,488123;227,6867065;7606,172363;1499;1979,207031
6696,106719;227,78685;7580,16748;1500;1979,611084
6707,742608;227,1203003;7571,05127;1495;1980,015015
6687,642442;227,178833;7605,116211;1496;1980,392944
6597,891456;227,1986084;7591,296875;1504;1979,87854
6543,092162;228,8925781;7537,419434;1499;1978,925537
6711,084416;227,8955994;7547,829102;1499;1977,972534
6519,70551;226,3835449;7568,219727;1501;1977,019531
6466,113362;227,9376831;7576,364746;1499;1976,066528
6468,35659;228,4854126;7618,428223;1493;1975,113525
6959,165392;227,6131134;7642,486816;1493;1974,160522
7155,004792;227,9785919;7614,27832;1495;1973,20752
7146,557816;227,1484833;7606,555664;1499;1972,254517
7143,164646;226,1299744;7586,466797;1500;1971,301514
7150,338971;225,9009705;7578,20459;1502;1970,348511
6840,465112;227,3805542;7559,401367;1502;1969,503174
6807,200744;227,5801392;7528,088867;1495;1969,917114
6459,982667;227,4287109;7533,245117;1494;1970,692871
6830,132661;228,6534882;7527,498047;1495;1971,468628
7130,755893;227,578598;7541,870117;1494;1972,244385
7329,019654;227,2260895;7570,40332;1494;1973,020142
7326,849364;227,2699127;7609,177734;1494;1973,795898
7320,903714;226,9536743;7611,29834;1494;1974,571655
7094,997221;228,1085663;7588,001953;1494;1975,347412
6729,095031;229,2366638;7604,692871;1494;1976,123169
6766,102902;227,0789948;7607,161133;1491;1976,898926
6879,206339;226,7892914;7565,901367;1491;1977,674683
6893,149384;227,2468262;7545,609375;1491;1978,450439
6883,28962;227,1365509;7540,950195;1491;1979,226196
6863,765378;226,695816;7573,924805;1491;1980,001953
6916,968495;228,2235107;7571,754883;1493;1979,12146
6883,68692;228,5925446;7550,062012;1493;1973,633911
6881,570636;227,2013092;7581,328125;1492;1967,875366
6888,539537;226,3274841;7544,430176;1491;1963,164917
6888,951547;226,046814;7544,266113;1488;1964,521606
6901,410092;226,4523621;7624,639648;1492;1966,853516
6870,333619;227,6356354;7638,819336;1493;1969,185425
6877,229779;228,8052673;7609,481445;1509;1971,517334
6888,118402;228,0466003;7599,064453;1508;1973,849243
6879,746907;226,7468262;7616,107422;1501;1976,181152
6681,862538;227,30867;7597,588379;1502;1977,924805
6679,579328;227,03508;7539,09668;1506;1977,133423
6706,270404;226,7277832;7510,079102;1502;1976,050903
6701,809725;227,7774353;7512,202148;1498;1974,968384
6685,235084;226,6909485;7536,116211;1504;1973,885864
6592,955442;226,8803406;7597,878418;1505;1972,856445
5741,218284;227,1220703;7568,738281;1501;1972,505005
8613,608794;227,065155;7573,09668;1498;1972,359375
12177,21108;227,5795135;7621,798828;1496;1972,213745
6692,925764;228,7707672;7557,924316;1501;1972,068115
4330,399787;228,6268463;7531,51416;1504;1971,922607
4614,146367;228,138382;7579,321777;1504;1971,776978
2877,679914;226,3626709;7625,17041;1501;1971,631348
3256,536232;226,566925;7650,367676;1505;1971,485718
2631,909347;227,7719269;7624,391602;1504;1971,34021
4764,645593;225,8690796;7564,856934;1505;1971,19458
4350,711891;225,822113;7546,310547;1492;1971,04895
3104,521152;226,6419678;7581,652344;1492;1970,897461
3016,362083;225,6081238;7564,831055;1497;1970,70752
3056,019104;226,8487396;7545,026367;1499;1970,51062
3166,941014;226,9103851;7552,400391;1505;1970,313721
3117,686933;226,1458893;7573,036133;1502;1970,116821
3186,557825;227,6674347;7568,339844;1499;1969,919922
3186,448995;228,1642914;7525,117188;1502;1969,723022
7244,241187;226,908371;7533,50293;1506;1969,526123
7663,864898;226,7740173;7562,645996;1506;1969,329224
12072,0753;227,1487732;7589,132324;1505;1969,132324
12248,7854;227,3990326;7618,59668;1497;1968,935425
11581,02189;227,0736694;7622,81543;1500;1968,738525
11184,70163;228,6873474;7621,017578;1502;1968,541626
6685,537303;226,8916321;7621,325684;1508;1969,017334
7971,392662;226,0010376;7611,714844;1504;1970,27002
10365,67549;226,7268524;7591,155762;1502;1971,52356
10481,9184;226,5010681;7577,50293;1503;1972,777222
10713,12507;226,8880463;7575,111816;1506;1973,934204
11130,48559;227,4025421;7549,242676;1507;1973,967529
11272,58754;226,4952087;7550,291504;1507;1973,679077
11561,91082;225,6069641;7546,101074;1501;1973,390625
5944,431224;225,7492523;7516,341797;1504;1973,102173
6308,323674;226,0643463;7520,258789;1503;1972,813599
6453,399261;226,4191895;7548,597656;1509;1972,525146
6231,597828;226,7333069;7581,120605;1509;1972,236694
6149,580051;228,4419708;7616,431152;1509;1971,948242
6150,433153;228,2943878;7616,34375;1509;1971,65979
6158,378543;227,3501129;7609,170898;1509;1971,371338
6223,291657;226,788147;7598,484863;1509;1971,082886
7484,969122;226,1753082;7562,533691;1509;1970,737427
9447,761833;225,609436;7550,850098;1509;1970,019897
11475,49181;226,3321533;7561,649902;1509;1969,234863
11941,81117;227,2983398;7556,029785;1502;1968,449951
11840,86583;227,8002777;7540,838379;1504;1967,664917
12116,09218;227,470108;7533,978516;1507;1967,231689
10464,15829;228,2383728;7546,875488;1498;1968,005493
11319,53738;226,4568481;7552,55957;1495;1968,880371
8081,324712;226,6639099;7576,762695;1497;1969,755249
7719,890298;228,3183289;7601,079102;1495;1970,324707
6697,492008;228,1021423;7626,731934;1500;1970,092407
9056,303919;227,0089111;7644,782715;1502;1969,817871
7635,947021;227,0865784;7617,615723;1500;1969,543335
6474,924375;227,2516022;7616,727051;1499;1969,268799
6586,676718;227,6161499;7605,217773;1494;1968,994263
6586,787885;228,4033508;7588,751465;1500;1968,719727
7186,809252;227,553772;7588,027832;1491;1968,44519
7433,319763;226,8128204;7557,165527;1491;1968,170654
6037,835142;225,9000397;7546,160645;1490;1967,89624
7193,555113;226,4616394;7526,885742;1495;1967,729614
8319,291746;227,2215881;7536,619629;1493;1967,757813
12195,0869;227,4260559;7562,039063;1502;1967,790039
13804,93132;227,3188934;7548,858398;1503;1967,822266
9441,013187;227,5946655;7540,791992;1503;1967,854492
13791,81254;227,3368378;7568,353027;1499;1967,886719
11645,86489;226,2876282;7613,438965;1499;1967,918945
8212,037498;226,1733551;7636,553711;1500;1967,951172
9455,212328;226,9016113;7642,390625;1507;1967,983398
8304,813215;227,8890839;7623,607422;1501;1967,770386
13274,17435;226,5748596;7587,706543;1503;1966,801514
8840,557248;226,0463104;7586,586426;1496;1965,779419
9725,557226;226,3069458;7583,401367;1502;1964,757202
10438,45146;226,7823486;7553,394531;1498;1963,734985
10629,98334;227,2254333;7533,777832;1498;1962,712891
9321,705205;228,0190125;7534,164063;1497;1961,690674
9057,094774;226,9428711;7552,576172;1497;1960,668457
8555,348121;225,7678833;7546,243652;1496;1959,64624
9955,957377;226,7757263;7554,588867;1501;1958,721558
11329,97428;227,8458862;7574,614746;1504;1959,261597
9432,484352;227,5079651;7559,530762;1498;1960,293457
10413,95595;226,8799438;7591,259277;1502;1961,325317
9044,915917;226,846344;7615,649414;1502;1962,357178
8963,304482;228,576828;7609,02832;1500;1963,389038
11378,89993;228,9093475;7617,788086;1503;1964,420898
7838,374285;227,7502136;7626,40332;1499;1965,452637
6604,077404;227,1830139;7613,219727;1497;1966,484253
6757,158016;227,3244476;7602,270996;1497;1967,035522
7228,026588;227,7044525;7581,262207;1499;1967,153198
8094,623456;226,2071838;7570,011719;1496;1967,270752
7931,31667;226,022644;7552,879883;1496;1967,388428
8335,1636;226,9395752;7547,562012;1497;1967,506104
7806,121229;227,7628632;7561,950684;1502;1967,623657
7728,168748;227,0964508;7560,021973;1496;1967,741333
5416,428935;227,7321625;7535,888672;1499;1967,859009
5819,334563;226,3643646;7551,30127;1499;1967,976685
6354,219281;225,4086761;7599,825684;1491;1968,094238
8081,913148;225,1898041;7625,464844;1498;1968,211914
7209,076338;225,3141174;7611,021484;1495;1968,3302
6926,209145;226,5856781;7619,402344;1500;1968,461792
7095,457281;227,4064026;7609,785156;1498;1968,598511
6200,915893;227,3505859;7591,729492;1497;1968,735229
6412,255311;227,2149658;7590,479492;1494;1968,87207
6022,292753;227,3564301;7598,424805;1494;1969,008789
6022,117256;225,2912445;7577,64209;1494;1969,145508
5821,553911;226,0263672;7552,013184;1494;1969,282349
6053,990361;226,3061829;7538,221191;1494;1969,503418
6083,877752;226,7056274;7558,429688;1494;1969,893677
6206,28932;227,5301361;7569,394043;1498;1970,288696
6034,546849;228,0055389;7534,8125;1498;1970,701416
5964,066989;227,874588;7558,422363;1494;1971,379883
6477,64535;227,2422028;7593,691406;1496;1972,147583
6312,508323;226,504303;7571,231445;1493;1972,915283
6820,627813;226,2598419;7580,865234;1498;1973,682861
5634,233019;226,9487152;7604,349121;1496;1974,450562
5658,399677;225,7548828;7633,862793;1496;1975,21814
5439,647149;226,0703888;7627,981934;1491;1975,98584
5475,772494;226,4037933;7573,820313;1493;1976,75354
5432,515525;225,8505096;7568,240234;1496;1977,521118
5635,45433;226,7210083;7568,065918;1498;1978,200562
5635,477327;228,2740784;7577,938965;1500;1976,619995
5640,125649;227,506546;7584,406738;1500;1974,050049
5650,433131;226,2458191;7566,709473;1498;1971,480103
5634,268127;226,5675049;7575,707031;1497;1968,910156
5639,196089;225,9058533;7518,827637;1489;1966,340088
5596,34501;226,2530975;7514,760742;1501;1963,770142
5534,83716;226,9609985;7527,708008;1493;1961,234619
5521,445573;225,6296082;7547,612305;1494;1962,414429
5521,163036;226,6736603;7565,05957;1498;1966,099243
5606,823528;226,5821533;7593,095703;1495;1969,784058
5502,387261;225,7840424;7613,33252;1495;1973,1698
5461,219875;226,065567;7622,133301;1494;1972,807129
5588,187627;226,9860535;7590,696777;1492;1971,317383
5549,739689;228,2789459;7557,359375;1493;1969,827637
5532,451433;227,9656982;7617,87207;1496;1968,338013
5629,628675;225,8865051;7636,474609;1495;1966,848267
5720,797539;225,3036194;7622,324707;1493;1965,358521
6161,849986;227,4700165;7622,630859;1498;1963,868774
5773,970425;226,8093719;7634,913086;1499;1962,37915
5712,440272;226,3476715;7581,774414;1498;1960,889404
5733,557488;226,5271454;7562,25;1495;1959,399658
5698,527461;226,8255615;7528,529297;1498;1957,910034
5431,695709;226,7915039;7519,804199;1499;1956,833984
6449,765163;225,7810669;7535,996094;1500;1958,280884
7041,149076;225,2915955;7542,334961;1498;1960,154907
6353,106251;226,6963043;7568,769043;1500;1962,028931
7192,813846;228,0374603;7584,324707;1501;1963,902954
6719,704818;228,423111;7565,119141;1501;1965,717896
6873,674581;228,8806305;7538,349121;1497;1965,824585
7117,104513;227,6478882;7597,632813;1499;1965,144287
6520,495609;226,344101;7605,617188;1496;1964,463989
6880,172408;226,3802185;7600,77002;1496;1963,783813
7029,470763;226,7888489;7652,020508;1497;1963,103516
6759,026778;227,4470673;7655,751465;1500;1962,423218
6711,069598;227,4747772;7590,140625;1504;1961,74292
6796,640002;225,6582794;7555,694336;1500;1961,062622
6475,272329;224,997879;7543,378906;1501;1960,382324
6660,691861;226,0649567;7526,806152;1501;1959,702026
6601,063947;226,9146118;7534,928711;1500;1959,021729
6546,201963;225,4910736;7580,980957;1504;1958,985229
6650,235028;225,4918365;7608,515625;1505;1960,543945
6555,676064;226,0867157;7587,424805;1501;1962,177368
6551,288399;226,012619;7538,470215;1503;1963,810669
6832,837661;224,1729736;7495,075195;1503;1965,444092
6360,253437;225,5200958;7484,166016;1495;1967,077393
6559,345529;226,5976868;7542,524902;1494;1968,710815
6774,39267;226,9242096;7591,810059;1502;1970,344116
6765,582266;227,484436;7593,510742;1502;1971,249512
6189,926262;226,9601898;7574,570801;1502;1970,983887
7562,901997;225,5572357;7550,629883;1502;1970,702637
6195,909364;225,600235;7605,051758;1502;1970,421265
6446,931073;226,465271;7585,191895;1502;1970,139893
6435,110901;227,2751465;7577,025391;1502;1969,858643
6591,47502;226,0430145;7597,504395;1501;1969,577271
7059,716507;225,4183502;7607,92041;1497;1969,296021
7267,265194;226,1560059;7590,297852;1500;1969,014648
7291,51361;225,7295227;7573,994141;1497;1968,733398
7235,531107;226,0021667;7584,570801;1502;1968,374878
7187,30598;228,3002319;7601,664551;1502;1967,779907
6720,966382;226,493103;7612,153809;1500;1967,168579
6673,59436;225,6838837;7620,855957;1498;1966,557251
6756,668689;226,541275;7634,110352;1503;1965,945923
7307,879127;227,0779724;7627,453125;1507;1965,334473
7345,709436;227,1394806;7586,794434;1502;1964,723145
7341,095361;228,6209564;7567,416992;1502;1964,111816
7335,622121;226,7544861;7570,713867;1499;1963,500488
7310,304145;226,0450134;7566,397949;1499;1963,130005
7310,048981;227,193161;7555,577148;1498;1963,977295
6734,069669;225,4279022;7572,004395;1493;1964,993896
6835,838715;226,1886597;7582,917969;1498;1966,010376
6890,019277;228,1319122;7559,27002;1494;1967,026978
6900,771401;228,2019806;7550,274902;1494;1968,043579
6877,964697;227,9174194;7534,557129;1502;1969,060059
6892,595953;227,579422;7537,199219;1501;1970,07666
6888,188546;227,3869934;7569,416504;1498;1971,093262
6884,128484;226,4220428;7552,978516;1503;1972,109863
6708,302053;225,8589935;7533,010254;1497;1973,179077
6706,890047;227,8745422;7532,64209;1497;1974,437622
7098,101742;228,1054382;7541,432617;1500;1975,713257
6894,665677;226,0132141;7546,160156;1501;1976,98877
6714,471622;226,91185;7537,594727;1501;1978,264404
6721,487601;226,5652618;7548,883789;1495;1979,539917
6730,763737;225,2225952;7571,568359;1496;1980,815552
6687,510573;227,296402;7576,907227;1496;1982,078735
6716,127466;227,4915924;7580,647461;1502;1976,4552
6708,998779;226,6559448;7593,900879;1497;1965,051514
6696,666633;226,2282562;7608,945801;1620;1961,534668
6700,733435;226,1343994;7608,490723;1495;1964,280151
6631,052561;224,885025;7597,521484;1626,860695;1967,025635
6635,928563;225,8553162;7608,248047;1855,965179;1969,698853
6526,455917;227,7835083;7620,740234;2107,089569;1970,295532
6895,805006;227,3217468;7635,211914;2679,965179;1969,938843
6461,613927;226,569519;7615,376465;2765,965179;1969,582153
6461,357801;226,6810303;7601,94873;2829,965179;1969,225464
6701,487169;225,4381256;7608,005859;2824,089569;1968,868774
7411,50491;226,3904114;7583,650391;2896,965179;1968,512085
7239,285377;227,9107513;7577,139648;3571,965179;1968,155396
7318,260115;226,1056824;7579,217285;3360,089569;1967,798706
7352,681665;225,5607147;7553,372559;2022,965179;1967,441895
7159,969021;221,6400604;7554,680664;1991,965179;1967,085205
6738,037281;225,2728577;7571,546387;1990,965179;1966,728516
6641,034472;228,156189;7562,188965;1989,089569;1966,371826
6640,789804;227,8597107;7567,036621;2006,965179;1966,015137
7364,802338;225,042038;7539,366699;2013,965179;1965,64624
7351,479394;224,9223022;7541,78125;1997,089569;1964,736694
7330,729699;225,8366699;7565,379395;1985,965179;1963,536743
7330,968696;225,5203247;7545,741211;1985,965179;1962,33667
7355,0773;226,1242523;7541,788086;2012,965179;1961,344116
6807,931697;227,3520966;7538,16748;2018,089569;1961,606445
6766,009235;228,3382263;7545,443848;2002,965179;1962,07959
6872,251925;227,8615112;7550,849121;1983,965179;1962,552734
6888,895522;226,9093781;7552,983398;1983,965179;1963,025879
6889,048688;226,118988;7536,171875;1984,089569;1963,499023
6913,718622;225,9012756;7559,302734;1983,965179;1963,972168
6913,758123;225,9322052;7588,981445;2047,64677;1964,44519
6772,289299;228,8598633;7574,763672;2047,77116;1964,918335
6728,186913;227,5307922;7605,876953;2046,651749;1965,391479
6747,904356;225,9840698;7614,35498;2062,64677;1965,643555
6748,065521;225,2765961;7593,500488;2070,651749;1965,291138
6737,636185;226,925293;7612,42041;2069,776138;1964,904297
6727,549424;227,1308899;7624,129883;2055,64677;1964,517578
6728,09106;226,5262604;7617,995605;2056,651749;1964,130737
6731,276844;226,2199249;7617,69873;2056,776138;1963,743896
6726,783724;225,9135895;7631,220215;2067,64677;1963,357056
6697,168099;225,7244873;7622,560059;2073,61692;1962,970215
6691,436432;226,0046234;7614,163086;2069,686573;1962,583374
6722,658918;226,0025482;7615,160645;2068,776138;1962,434204
6736,289699;226,0410767;7597,874512;2278,6418;1962,81189
6700,889801;226,4759674;7591,544922;2275,651749;1963,208496
6641,939252;225,562973;7612,895996;2392,776138;1963,605225
6589,033228;225,660614;7611,092285;2090,631844;1964,001953
6667,84291;225,7965393;7584,913086;2082,577118;1964,44458
6651,868243;225,7734833;7578,687012;2005,965179;1964,994019
6500,684862;225,9118042;7589,393066;2137,422897;1965,547852
6500,823193;227,0910797;7593,967285;2045,7015;1966,101685
7014,876217;226,3913269;7571,375977;2056,64677;1966,655518
7301,344291;225,9468384;7565,56543;2058,656723;1967,209351
7301,474127;226,3764648;7570,167969;2061,76619;1967,763306
7276,853046;226,7680511;7562,929199;2172,61692;1968,317139
7280,562638;226,4218292;7550,853027;2389,61692;1968,870972
7078,377609;226,2206421;7544,206055;2145,776138;1969,424805
6704,773502;226,2941589;7531,185547;2145,651749;1969,708984
6660,46712;226,2587585;7522,020996;2064,64677;1968,972412
6942,717384;225,751709;7541,302246;2074,64677;1968,136963
6942,530219;225,879425;7540,941406;2078,736336;1967,301636
7338,299471;226,2169647;7518,143066;2079,562195;1966,466187
7350,380564;226,0592651;7531,802246;2038,721397;1965,630859
7191,412048;229,0714722;7555,265625;2054,76619;1964,79541
7191,696216;226,4228821;7567,191895;2260,621895;1963,960083
6793,189063;226,0828247;7563,025879;2216,626869;1963,124634
6793,075733;225,1783905;7578,804688;2461,656723;1962,289307
6889,70509;224,0269928;7594,911621;7131,776138;1961,453857
6896,773089;224,3424377;7596,548828;6682,502495;1960,635376
6916,467312;228,2081909;7585,838379;8794,691574;1960,298096
6886,462114;227,1078644;7616,425781;8582,577164;1960,180908
6906,590165;227,2849579;7642,35791;8473,452774;1960,063721
6716,892;227,6401367;7628,130371;8463,452774;1959,946533
6718,421306;227,3930054;7620,790527;8570,452774;1959,829346
6735,754872;226,4459839;7603,599121;8568,582138;1959,712158
6737,489347;225,6009674;7636,802734;8567,462723;1959,594971
6722,922241;226,7766876;7630,424805;8562,711502;1959,477783
6725,482922;226,7579803;7611,723145;8557,467697;1959,360596
6735,7783;226,225647;7626,516602;8569,587112;1959,243408
6722,60222;226,5715332;7600,479004;8570,467697;1959,126221
6707,539076;226,0392151;7575,785645;8548,467697;1959,009033
6707,565078;223,8191986;7588,685547;8547,597069;1958,891846
6721,663973;224,0061035;7621,230469;8548,472679;1958,774658
6723,932044;225,2367249;7598,70752;8560,472679;1958,657471
6708,38932;225,5220642;7557,114746;8562,477654;1958,540283
6625,349264;227,1434174;7566,34375;8863,602043;1958,44165
6558,970151;226,8808899;7569,049316;8765,482628;1958,593506
6558,876817;227,7379303;7568,209473;8771,472679;1958,824097
6533,026917;229,5777283;7582,281738;8549,845848;1959,054688
6480,865617;227,4930267;7566,516602;8562,203995;1959,285278
6482,392876;226,0767059;7546,719238;8539,726433;1959,515869
7266,757123;227,2765808;7547,771484;8538,233849;1959,74646
7280,609298;226,5411682;7543,632813;8539,850822;1959,977051
7280,4493;225,5822296;7545,255371;8539,228874;1960,207642
7273,848008;225,5967865;7547,32666;8540,721458;1960,438232
7267,480379;227,0936279;7543,032715;8540,348289;1960,989136
6986,162863;225,9096985;7539,19043;8540,721458;1961,861816
6700,393969;225,843399;7517,103027;7279,218918;1962,734375
6700,394467;226,8479156;7525,758301;7384,238861;1963,606934
6653,352904;227,8661957;7535,360352;7255,507488;1964,479614
7060,543765;227,4554901;7536,436523;9072,86573;1965,352173
7331,911519;227,7014618;7559,969727;8917,875687;1966,224854
7358,44313;225,8194427;7576,237305;9272,572144;1967,097412
7353,857932;225,1473999;7552,81543;8850,641861;1967,970093
7353,828765;226,2592468;7536,699707;8868,034836;1968,842407
7098,48278;227,7519073;7557,359863;8860,532394;1969,42749
6744,226247;227,7379913;7527,325195;8860,159225;1969,757202
6796,102557;227,4128876;7570,620117;8864,52742;1970,086914
6881,123957;227,1685638;7619,179199;8867,019913;1970,416626
6914,923233;226,2652588;7611,849121;8874,502548;1970,746216
6902,808572;226,4101563;7624,631348;8871,154251;1971,075928
6875,869533;226,8243256;7595,92334;8842,532394;1971,40564
6749,898743;227,6794434;7552,356934;9031,034836;1971,735352
6720,390714;226,1508636;7557,394043;9039,65181;1972,064941
6719,918943;227,2969208;7602,008301;8850,034836;1972,394653
6726,01544;226,9883881;7616,461914;8850,532394;1972,660889
6748,274559;226,7693787;7615,686035;8825,029861;1972,072754
6723,212436;226,4303741;7633,243164;8726,656784;1971,21582
6705,177245;225,6396942;7635,335938;8822,52742;1970,359009
6716,363155;225,7094116;7603,347656;8853,029861;1969,502197
6720,617325;227,0620575;7593,131348;8851,656784;1968,645264
6706,152878;227,3516693;7595,776367;8851,029861;1967,788452
6696,935315;225,6307526;7580,858887;8836,532394;1966,931519
6711,754121;225,465683;7584,519043;8943,014938;1966,074707
6721,708089;225,6180267;7616,598145;9043,65181;1965,217773
6728,062455;225,940094;7625,745117;12060,03484;1964,486816
6687,644985;225,0102692;7599,791992;11927,52742;1964,672974
6608,488551;225,6166229;7598,198242;11913,02986;1965,042603
6542,85433;226,648819;7608,754883;11901,64186;1965,412231
8748,913616;226,6183014;7622,769043;11905,00002;1965,78186
14027,40739;226,6156616;7619,872559;11871,53239;1966,151489
6154,447936;227,3258667;7619,797852;11893,15425;1966,521118
4961,393182;226,7734985;7610,27832;11979,53239;1966,890747
6000,210845;226,7350616;7600,131348;11980,02986;1967,260376
3048,274874;225,9621735;7605,337891;12043,53239;1967,630005
4326,029187;225,6630554;7613,477051;11898,65181;1967,999634
3441,196249;225,4954681;7627,297852;11876,03484;1968,369263
2676,577556;225,7814789;7618,040527;11856,52742;1968,738892
2994,946371;226,4514923;7610,930664;11850,15425;1969,108521
4885,330898;227,9858856;7607,586426;11838,52742;1969,478149
4749,189848;227,0396423;7596,641602;11834,03484;1969,847778
3138,219821;225,0965576;7567,507324;11953,52742;1970,186279
3232,770768;226,1297302;7591,418945;7479,159225;1970,440308
3227,569562;226,8370209;7650,030273;7323,512497;1970,689453
3073,172185;227,0302887;7652,244629;7363,805984;1970,938721
3109,66795;226,807373;7591,808594;7539,995094;1971,186035
3228,158542;228,1002045;7558,979004;7645,373146;1970,871582
4773,909122;228,5962067;7575,146973;5011,880657;1970,114258
6978,988743;228,5170746;7597,41748;3458,21891;1969,357056
6508,919389;226,7315826;7624,512207;2069,736336;1968,599731
13334,54565;225,6996765;7601,391602;2062,651749;1967,842529
11844,5765;226,1218872;7579,312012;2062,651749;1967,085205
11536,06906;227,9526062;7597,000977;2336,298523;1966,328003
10047,46692;226,7596893;7606,577637;2064,746284;1965,570679
6310,17361;225,5906067;7608,408691;2066,651749;1964,813477
8121,522507;223,938797;7605,677734;2069,636818;1964,056152
9801,32203;224,0480499;7613,630371;2070,756233;1963,29895
9967,870573;224,8809357;7593,150391;2065,656723;1962,541626
10144,46714;225,6760254;7579,592285;2070,631844;1962,108765
10313,39058;226,3826752;7596,688477;2116,402992;1962,065063
11230,67824;225,4000549;7613,430664;2023,004992;1962,022095
10702,20223;224,6321411;7606,995605;2065,651749;1961,979126
5596,943465;255,7030182;7616,280273;2180,621895;1961,936157
6145,136583;318,3588562;7625,245605;2582,746284;1961,893188
6200,083024;897,2196655;7630,121094;2214,64677;1961,85022
6220,666052;7144,717773;7615,616211;2123,651749;1961,807251
6162,479136;8301,532227;7624,835938;4667,651749;1961,764282
6131,276495;7712,384277;7604,776855;8311,283585;1961,721313
6199,545425;7622,933105;7547,523926;8806,36319;1961,678345
6228,563465;7546,67627;7552,238281;8492,681656;1961,710693
7860,571852;7497,918945;7561,132324;8388,343307;1962,119263
9973,728174;7482,541504;7606,700684;8500,721458;1962,57959
11953,64165;7438,182617;7609,307617;8511,218918;1963,039795
11963,11896;7462,083984;7568,674316;8511,716476;1963,5
11644,82259;7473,004395;7605,629395;8526,343307;1963,9198
11947,78256;7429,192871;7604,250977;8510,716476;1963,949585
12726,16305;7466,177734;7577,183594;8486,218918;1963,881348
9394,188264;7476,717773;7584,563965;8507,731407;1963,81311
6792,21327;7457,723145;7589,575195;8531,353264;1963,744873
8261,120099;7426,385254;7625,144531;8530,726433;1963,676636
7015,097311;7444,82666;7608,544434;8510,233849;1963,608521
9796,195089;7432,558105;7590,974609;8498,850822;1963,540283
7235,700092;7378,945801;7617,388184;8528,228874;1963,472046
6457,423765;7419,037109;7606,932129;8819,716476;1963,177124
6715,445959;7464,927734;7630,40625;8636,726433;1962,197754
7331,841764;7414,956543;7597,381836;8631,353264;1961,171753
7118,922252;7442,929199;7575,382324;8493,353264;1960,145752
7510,577235;7475,200684;7584,244141;8479,731407;1959,119751
6899,718266;7471,330078;7563,12207;8495,228874;1958,09375
6803,289723;7402,946289;7584,773438;8456,840866;1957,067749
8203,620803;7438,754395;7591,775391;8476,203995;1956,041748
12194,02355;7443,983398;7568,358887;8107,721458;1955,015747
14450,74366;7409,700684;7550,38623;7584,228874;1953,989746
9151,590465;7439,258789;7581,719238;8686,840866;1952,963745
13887,95786;7457,476074;7599,746582;8878,76619;1951,937744
10381,57347;7452,415527;7568,250977;8977,865723;1950,911743
8321,470229;7429,932129;7556,842285;9193,64679;1949,887817
8199,872817;7434,011719;7574,15918;9092,52742;1949,825439
8303,740477;7444,322266;7554,124512;8964,034836;1950,561523
13757,20781;7419,422363;7568,758789;8829,52742;1951,297607
8850,666063;7438,991699;7578,614746;8834,646835;1952,033691
10954,84579;7458,453125;7557,118164;8827,034836;1952,769775
12019,04428;7451,303711;7539,157715;8836,52742;1953,505859
9529,241104;7433,075684;7548,538574;8836,029861;1954,242065
10377,90797;7436,867188;7601,529297;8841,636887;1954,890625
8531,300793;7421,655762;7588,076172;8853,029861;1955,275391
8955,334972;7374,38623;7532,005371;8824,532394;1955,641968
9976,718506;7400,018555;7560,652344;8996,154251;1956,008667
6091,001185;7441,544922;7589,525391;8999,52742;1956,375366
7559,790783;7402,201172;7586,579102;9002,014938;1956,742065
6731,826418;7455,455566;7572,842285;8850,497574;1957,108765
7105,001634;7484,223145;7542,993164;8849,154251;1957,475342
8166,981617;7597,054688;7562,342773;8833,532394;1957,842041
8052,684228;7612,894043;7538,164551;8832,029861;1939,616333
8172,05;7647,46875;7565,108887;8845,65181;1822,987305
9587,458678;7654,837402;7610,393066;8848,034836;1691,970215
8361,374355;7609,845215;7585,663086;8853,52742;1560,953003
4685,242563;7626,691406;7599,677734;8954,52742;1429,935913
6636,01673;7651,330078;7571,419922;8956,154251;1298,918823
7902,059853;7629,621582;7557,48877;8956,52742;1167,901611
7579,810925;7629,279785;7554,85791;8957,024887;1036,884521
7397,849699;7642,731445;7579,967285;8955,656784;905,8673706
7059,710949;7660,409668;7567,966309;8956,029861;774,8502197
5753,18171;7652,84668;7533,344727;8956,52742;643,8331299
6095,883634;7683,389648;7552,773438;8959,014938;512,815979
7272,670824;7683,769043;7580,284668;12100,65181;381,7988281
6594,995259;7642,661621;7565,265137;12012,02986;293,235199
7086,486414;7646,793945;7560,088379;11913,52742;302,6290283
6049,673091;7668,050293;7544,85498;11876,02986;315,9406128
